event_id,description,total_cost,paid_by,participants
e523266d-a1c2-45fc-9d46-176e188d978a,Sách và tài liệu chung,1764994,Person_2,Person_13;Person_11;Person_16;Person_4;Person_3;Person_7;Person_17;Person_6;Person_20;Person_10;Person_2;Person_15;Person_9;Person_1
3ba861e1-e2fc-4307-b8fd-b58ae42913a5,Đồ dùng sinh hoạt chung,1578994,Person_13,Person_13;Person_16;Person_15;Person_14;Person_7;Person_1;Person_9;Person_4;Person_19;Person_18;Person_11;Person_20;Person_2;Person_3;Person_5;Person_6;Person_12
7a1b9f85-d0bd-4162-bb42-5d6324ed1dbc,Đăng ký dịch vụ trực tuyến dùng chung,1926000,Person_2,Person_15;Person_7;Person_9;Person_2;Person_3;Person_10;Person_6;Person_5;Person_12;Person_18;Person_17;Person_8;Person_19;Person_20;Person_14;Person_1
107062a2-9c95-4ea1-ad2d-9f147166c89c,Thiết bị nhỏ cho dự án,514997,Person_6,Person_8;Person_20;Person_3;Person_4;Person_11;Person_6;Person_17
41f108fd-13e3-46fa-a143-f5321aa41598,Vé xem phim,1974006,Person_5,Person_4;Person_3;Person_12;Person_7;Person_14;Person_18;Person_8;Person_11;Person_13;Person_10;Person_5;Person_2;Person_15;Person_20;Person_9;Person_19;Person_16
ec8ba685-7c82-419e-b7bd-9fbeb5ee8215,Hoạt động team building,1106000,Person_14,Person_15;Person_2;Person_3;Person_14;Person_19;Person_5;Person_20;Person_17;Person_6;Person_9;Person_7;Person_13;Person_1;Person_11;Person_8;Person_12
b92407dd-f69f-47c7-b0f2-c53555da026c,Quà tặng chung,907005,Person_12,Person_1;Person_4;Person_15;Person_19;Person_12;Person_2;Person_13;Person_20;Person_11;Person_14;Person_17;Person_10;Person_7;Person_8;Person_3
46ca7e15-b5d8-4e32-9e0b-65958a60c80d,Tiệc cuối tuần,1218000,Person_6,Person_15;Person_12;Person_7;Person_6;Person_17
79978f62-d137-41b5-ab48-1e6566a05e5e,Đồ dùng sinh hoạt chung,1067000,Person_10,Person_12;Person_10
87b503e8-cc2c-4d0f-8b86-0fe42f99f2c4,Cà phê nhóm,1575000,Person_5,Person_5;Person_18;Person_3;Person_16;Person_6;Person_17;Person_15;Person_1;Person_19
1bae9705-2fdf-49ef-9b11-fad47c542880,Đồ dùng sinh hoạt chung,1854000,Person_16,Person_16;Person_3;Person_1;Person_13;Person_14;Person_6;Person_18;Person_20;Person_12;Person_8
413276c3-2391-4bfd-a108-0f501befc7fa,Đồ dùng sinh hoạt chung,85006,Person_8,Person_14;Person_17;Person_10;Person_20;Person_5;Person_6;Person_7;Person_8;Person_1;Person_19;Person_18;Person_4;Person_16;Person_9;Person_11;Person_15;Person_13;Person_12;Person_3
d488e370-5dd5-438a-8dba-da76daf1b6f5,Tiệc cuối tuần,1266003,Person_2,Person_19;Person_6;Person_11;Person_5;Person_16;Person_10;Person_2;Person_18;Person_20
4cc64b24-ea1c-4d57-90b9-aa2290e857d8,Sách và tài liệu chung,160996,Person_4,Person_4;Person_15;Person_11;Person_12;Person_10;Person_14;Person_16;Person_5;Person_19;Person_13;Person_3
ef74081c-cc4c-4bb5-8cb7-38f2f53109ad,Tiền điện nước chia sẻ,715000,Person_4,Person_4;Person_8;Person_17;Person_6;Person_5
e2944060-3a43-4ee4-86ff-f28fdbdddaf3,Đồ dùng sinh hoạt chung,284994,Person_11,Person_16;Person_19;Person_7;Person_17;Person_15;Person_2;Person_5;Person_6;Person_13;Person_9;Person_14;Person_18;Person_11;Person_3;Person_4;Person_20;Person_10;Person_12
f70a0eee-6f1d-4bcc-807e-78469b1b2e82,Tiệc cuối tuần,1846005,Person_3,Person_14;Person_9;Person_4;Person_5;Person_1;Person_20;Person_13;Person_7;Person_18;Person_11;Person_10;Person_3;Person_6;Person_12;Person_17
c25cb971-0941-476e-ac73-3899f481eb4f,Hoạt động team building,232000,Person_14,Person_17;Person_14
8cf155ad-72cd-42cd-bc7a-67dd4424030d,Ăn trưa chung,1542000,Person_16,Person_3;Person_20;Person_13;Person_18;Person_1;Person_11;Person_10;Person_16
1c8abb9e-980a-4667-9e3a-2c0f6c2591b0,Tiệc cuối tuần,1899000,Person_19,Person_11;Person_3;Person_15;Person_7;Person_13;Person_16;Person_18;Person_12;Person_19;Person_14;Person_5;Person_4;Person_8;Person_10;Person_6;Person_9;Person_1;Person_2
f1922e9d-4126-401b-85b3-6df7614d221f,Mua đồ dùng văn phòng,1853995,Person_6,Person_10;Person_19;Person_18;Person_9;Person_6;Person_17;Person_1;Person_14;Person_2;Person_8;Person_11;Person_5;Person_3
9c19a821-738e-4465-918e-dfa08f4737f7,Đăng ký dịch vụ trực tuyến dùng chung,744000,Person_1,Person_6;Person_9;Person_1;Person_7;Person_3;Person_5;Person_4;Person_18;Person_19;Person_16
e58286c8-3118-44de-9c40-b5b8a3180b40,Tiệc cuối tuần,1624000,Person_17,Person_6;Person_5;Person_7;Person_2;Person_16;Person_13;Person_15;Person_14;Person_20;Person_18;Person_10;Person_4;Person_17;Person_11
9395bfe0-2949-4d4a-bc78-0174e7a9255d,Đồ ăn vặt cho nhóm,382998,Person_17,Person_13;Person_6;Person_8;Person_17;Person_15;Person_9;Person_14
76fea91d-ec09-4cf6-9577-714d418211a7,Cà phê nhóm,993996,Person_11,Person_19;Person_15;Person_17;Person_7;Person_9;Person_4;Person_14;Person_20;Person_11
00b78122-3c39-48ef-a0cb-82eadd3b1e08,Đồ ăn vặt cho nhóm,710996,Person_19,Person_13;Person_19;Person_16;Person_1;Person_4;Person_20;Person_11;Person_9;Person_2;Person_15;Person_17
5b62d1a3-657f-4e14-808f-3a0e63264313,Đồ dùng sinh hoạt chung,282997,Person_1,Person_9;Person_17;Person_18;Person_12;Person_6;Person_1;Person_19;Person_14;Person_15;Person_20;Person_4;Person_16;Person_5
b2ca34f1-21c1-4c81-abb9-5dc238182ff2,Đồ dùng sinh hoạt chung,1811008,Person_4,Person_4;Person_8;Person_15;Person_11;Person_20;Person_6;Person_12;Person_13;Person_18;Person_17;Person_16;Person_14;Person_7;Person_10;Person_5;Person_3
88d64848-59da-400b-9d65-3b05d09ab8d2,Mua đồ dùng văn phòng,262000,Person_4,Person_5;Person_3;Person_13;Person_19;Person_16;Person_15;Person_11;Person_1;Person_4;Person_12;Person_14;Person_8;Person_20;Person_18;Person_9;Person_6
f6e87c56-7102-4ddc-aaa3-00dc46cb22f7,Thực phẩm cho bữa tối chung,1542996,Person_19,Person_19;Person_20;Person_7;Person_6;Person_15;Person_16;Person_1;Person_5;Person_13
f80190ae-8483-4fd8-9a2b-405f9caf653c,Cà phê nhóm,417001,Person_9,Person_9;Person_1;Person_4;Person_7;Person_20;Person_15;Person_10;Person_19;Person_2;Person_18;Person_3;Person_16;Person_14
d6204044-ddb5-4f57-8ce2-e20184b2648e,Mua đồ dùng văn phòng,865997,Person_4,Person_17;Person_16;Person_9;Person_5;Person_1;Person_10;Person_8;Person_12;Person_4;Person_11;Person_13
3b33482a-ed2d-4fb7-8ad9-9f44767db236,Quà tặng chung,1063998,Person_1,Person_20;Person_13;Person_4;Person_18;Person_1;Person_17
ebcd5a56-5f6b-455e-b4f2-7e02beab7576,Đăng ký dịch vụ trực tuyến dùng chung,954009,Person_4,Person_4;Person_3;Person_6;Person_16;Person_9;Person_10;Person_13;Person_12;Person_7;Person_17;Person_20;Person_2;Person_11;Person_19;Person_14;Person_15;Person_5;Person_18;Person_8
cacae1b6-0203-4cc8-b604-e3efed151499,Ăn trưa chung,363000,Person_2,Person_3;Person_10;Person_19;Person_6;Person_13;Person_2;Person_20;Person_15;Person_17;Person_14
93cfa70d-9957-4d12-9715-de593f01666f,Thực phẩm cho bữa tối chung,1443001,Person_16,Person_3;Person_16;Person_18;Person_17;Person_12;Person_19;Person_15
3584fab3-61c6-466d-ae2e-31e81ef35af4,Sách và tài liệu chung,1301996,Person_1,Person_18;Person_13;Person_17;Person_7;Person_1;Person_9;Person_15;Person_14;Person_16;Person_2;Person_10;Person_12;Person_8;Person_11;Person_5;Person_6;Person_3
52f1f957-8f49-4030-95dd-f20dc6688b42,Quà tặng chung,590002,Person_1,Person_14;Person_9;Person_6;Person_11;Person_1;Person_19;Person_17
05ba30c8-50fb-410c-8443-9a605ee88c3c,Đồ dùng sinh hoạt chung,288992,Person_1,Person_2;Person_17;Person_13;Person_4;Person_10;Person_6;Person_12;Person_15;Person_8;Person_11;Person_14;Person_1;Person_16;Person_9;Person_18;Person_3
ef3c1353-b758-4950-9754-b5c57026061b,Đăng ký dịch vụ trực tuyến dùng chung,138000,Person_6,Person_8;Person_18;Person_5;Person_9;Person_6;Person_11;Person_1;Person_10;Person_12;Person_7;Person_17;Person_19
f85290fd-837f-4a17-bff6-5ba9b3b0fd1d,Thiết bị nhỏ cho dự án,160000,Person_2,Person_11;Person_7;Person_2;Person_20;Person_17;Person_8;Person_4;Person_3
b269d21e-d9a3-4020-963d-31974e7cfdb6,Vé xem phim,84000,Person_14,Person_14;Person_6
27e5a844-77bb-4aa5-a26b-26412cdf1b92,Cà phê nhóm,1289000,Person_7,Person_10;Person_11;Person_8;Person_5;Person_7;Person_6;Person_2;Person_20;Person_4;Person_19
cc93b568-db64-4b5c-bc35-3b5669cc0e07,Tiệc cuối tuần,1813000,Person_1,Person_14;Person_1
1ec647a4-f430-48de-b3ca-2c2e4cc7cc5c,Đồ dùng sinh hoạt chung,1279008,Person_6,Person_2;Person_13;Person_11;Person_17;Person_6;Person_3;Person_14;Person_8;Person_4;Person_18;Person_20;Person_7;Person_5;Person_10;Person_16;Person_15
68fdd222-5701-4318-be25-afe6934f38f2,Tiệc cuối tuần,345002,Person_18,Person_4;Person_7;Person_5;Person_12;Person_6;Person_13;Person_18;Person_3;Person_19;Person_16;Person_15;Person_2;Person_8;Person_1
81b358dd-f67e-4f77-b4a2-423bfbc05016,Vé xem phim,558000,Person_6,Person_9;Person_3;Person_6;Person_10;Person_14;Person_13
b16de092-ea08-4682-a5f2-592722f7ed00,Thiết bị nhỏ cho dự án,891996,Person_11,Person_9;Person_17;Person_12;Person_16;Person_18;Person_13;Person_19;Person_3;Person_5;Person_14;Person_15;Person_11
b1a7da5f-4496-45a1-8c77-ad3bb3784553,Mua đồ dùng văn phòng,1344000,Person_17,Person_19;Person_16;Person_13;Person_4;Person_17;Person_10;Person_3;Person_2
b000bc88-987c-4473-a0ed-e47037933b69,Mua đồ dùng văn phòng,799000,Person_13,Person_11;Person_10;Person_4;Person_17;Person_13;Person_20;Person_6;Person_14
c4b0f373-6c64-4264-a200-a191034540f3,Thiết bị nhỏ cho dự án,1497000,Person_2,Person_7;Person_2
157b95f9-9427-41f6-85da-6872b29d4a85,Mua đồ dùng văn phòng,1305999,Person_5,Person_20;Person_5;Person_11
440fce58-4288-4068-af7b-64d3bef17ada,Ăn trưa chung,1791000,Person_18,Person_8;Person_12;Person_15;Person_18;Person_9
f0f5d0d6-46c7-4dac-a89c-6e2225a5128d,Thiết bị nhỏ cho dự án,206004,Person_16,Person_9;Person_15;Person_13;Person_1;Person_19;Person_4;Person_12;Person_10;Person_11;Person_16;Person_5;Person_18
f969bd5a-73ae-458f-a2a3-a007ec3ae09e,Hoạt động team building,927000,Person_18,Person_18;Person_3;Person_5;Person_14
afce818c-5903-4953-9077-3b18d6fed04e,Thực phẩm cho bữa tối chung,168000,Person_6,Person_7;Person_12;Person_6;Person_3;Person_16;Person_18
493a3f10-3648-4feb-b99c-6a1527651810,Đồ dùng sinh hoạt chung,690999,Person_2,Person_19;Person_12;Person_2
6a06919d-e1d1-46e6-ae74-10355a6f5a71,Thực phẩm cho bữa tối chung,1207000,Person_7,Person_1;Person_7;Person_8;Person_6;Person_16;Person_18;Person_12;Person_20;Person_3;Person_2
7c7ddb2d-a8f3-49bb-a1af-aa10c0dde04b,Ăn trưa chung,58002,Person_12,Person_20;Person_12;Person_18;Person_5;Person_16;Person_14;Person_4
a1d7068c-bc72-4433-9a0a-589806f3b099,Cà phê nhóm,615000,Person_5,Person_5;Person_2;Person_17;Person_15;Person_16;Person_14;Person_1;Person_19;Person_8;Person_10;Person_9;Person_4;Person_11;Person_3;Person_13
9df40fe2-26a2-4fa6-b7c0-cdaaddb2c415,Ăn trưa chung,264000,Person_5,Person_6;Person_3;Person_8;Person_5;Person_7;Person_9
fbf280e4-d587-479a-9181-4436db2ea0ab,Sách và tài liệu chung,654000,Person_3,Person_15;Person_20;Person_10;Person_5;Person_14;Person_3;Person_18;Person_11
814f023f-d303-4cd6-9ea2-6d03b992d7e8,Tiệc cuối tuần,1652000,Person_17,Person_14;Person_5;Person_17;Person_12;Person_20;Person_18;Person_8;Person_16
4a69e3c2-ad26-43f8-b33d-800b20264514,Thiết bị nhỏ cho dự án,1468000,Person_17,Person_17;Person_10;Person_8;Person_1
c26c4b2f-373f-4acd-a4e8-0f44471f7638,Sách và tài liệu chung,83005,Person_18,Person_5;Person_20;Person_18;Person_11;Person_14;Person_10;Person_15;Person_9;Person_2;Person_1;Person_16;Person_8;Person_7
26f556c8-e219-4a43-9972-f7f1681ecc54,Vé xem phim,1448000,Person_12,Person_3;Person_15;Person_13;Person_10;Person_2;Person_17;Person_16;Person_19;Person_11;Person_12
f42f46f1-3bd9-4d77-bcc1-49016cff3b76,Đồ dùng sinh hoạt chung,911001,Person_5,Person_8;Person_17;Person_5;Person_11;Person_16;Person_6;Person_4
70d144cc-7571-464b-9765-2326f39c555f,Đồ dùng sinh hoạt chung,84000,Person_4,Person_15;Person_6;Person_1;Person_19;Person_18;Person_10;Person_7;Person_11;Person_16;Person_12;Person_8;Person_2;Person_13;Person_4;Person_20;Person_9
a9c61421-3bac-4caf-a783-120dec10d3c4,Tiệc cuối tuần,1377999,Person_16,Person_16;Person_12;Person_9;Person_15;Person_14;Person_13;Person_7;Person_10;Person_11
75502559-3510-4968-b116-32abb622e71b,Cà phê nhóm,1949000,Person_3,Person_10;Person_16;Person_4;Person_3
5597cbc0-98b3-407a-b335-ac4913e24668,Mua đồ dùng văn phòng,1795995,Person_4,Person_12;Person_20;Person_18;Person_17;Person_6;Person_15;Person_1;Person_10;Person_7;Person_3;Person_14;Person_4;Person_9;Person_8;Person_16
413a0d3e-f1ab-4b59-8905-decd1d220855,Hoạt động team building,1386000,Person_12,Person_6;Person_12;Person_18;Person_11;Person_2;Person_13;Person_3;Person_4;Person_9;Person_14;Person_7;Person_1;Person_8;Person_5;Person_17
b55f713b-d8c8-473b-9e9c-cb8138070481,Đồ ăn vặt cho nhóm,85000,Person_9,Person_2;Person_9;Person_19;Person_14;Person_15
5ffa802c-6f59-416f-8d6b-c6fe0f856390,Thực phẩm cho bữa tối chung,1872002,Person_11,Person_19;Person_12;Person_14;Person_16;Person_18;Person_11;Person_5;Person_8;Person_20;Person_2;Person_1
1eea1637-5806-4ce4-ad04-3c674e59c10d,Sách và tài liệu chung,779001,Person_8,Person_11;Person_8;Person_12
7b0a15b8-1b48-4cbe-91da-068deb547941,Mua đồ dùng văn phòng,1626003,Person_9,Person_11;Person_8;Person_20;Person_18;Person_4;Person_12;Person_9;Person_13;Person_3
c6ca38b7-8ef8-4c41-94e3-048ccfef5def,Đồ ăn vặt cho nhóm,1713000,Person_5,Person_1;Person_11;Person_15;Person_7;Person_18;Person_3;Person_19;Person_5;Person_13;Person_2;Person_14;Person_6
379a1e83-2365-4a27-b6a9-0450a802c5a3,Đồ ăn vặt cho nhóm,1067002,Person_16,Person_14;Person_10;Person_13;Person_5;Person_8;Person_12;Person_2;Person_15;Person_3;Person_20;Person_9;Person_17;Person_4;Person_19;Person_11;Person_18;Person_1;Person_6;Person_16
8c3c72b8-949e-4448-8c8a-25c75bb065c9,Ăn trưa chung,282000,Person_5,Person_20;Person_5
31c0fe93-c881-42f3-a130-f1b19d79c8a4,Đồ dùng sinh hoạt chung,1761996,Person_3,Person_13;Person_4;Person_8;Person_1;Person_20;Person_15;Person_19;Person_3;Person_9;Person_7;Person_2;Person_5
998f0157-b992-4f12-a352-34f473d6cfdd,Ăn trưa chung,1360998,Person_16,Person_3;Person_6;Person_5;Person_20;Person_16;Person_11
27df0f90-ddfc-4bb4-9049-016d14b5f1a1,Đồ dùng sinh hoạt chung,703002,Person_11,Person_11;Person_12;Person_7;Person_16;Person_15;Person_2
a161bd6d-1cc7-4658-bb74-0b4453907bf1,Vé xem phim,1662000,Person_12,Person_11;Person_18;Person_12
484723e9-b161-4fac-8525-7619268479b5,Ăn trưa chung,1710002,Person_2,Person_3;Person_15;Person_4;Person_11;Person_6;Person_10;Person_12;Person_7;Person_2;Person_20;Person_1;Person_18;Person_8;Person_9
3903339f-5142-47e6-9072-434520bf6182,Tiền điện nước chia sẻ,69008,Person_16,Person_14;Person_4;Person_2;Person_13;Person_16;Person_8;Person_1;Person_15;Person_12;Person_17;Person_11;Person_9;Person_18;Person_3;Person_5;Person_6;Person_10;Person_20;Person_19
9ccd6ddb-f26d-42dc-a47f-49f773412eea,Đồ ăn vặt cho nhóm,110000,Person_6,Person_4;Person_5;Person_6;Person_20;Person_11;Person_16;Person_17;Person_3;Person_1;Person_19;Person_13
7aeebb5c-4385-4567-9fa0-c3796c43ff7b,Đồ dùng sinh hoạt chung,1559000,Person_18,Person_12;Person_3;Person_18;Person_9;Person_6
b9c815fd-ce20-48f6-a0be-8cc3182b56cf,Vé xem phim,444000,Person_13,Person_5;Person_11;Person_4;Person_14;Person_12;Person_16;Person_3;Person_13
a9e7c825-71b9-434f-92f3-4e2d5825e748,Ăn trưa chung,288992,Person_4,Person_14;Person_8;Person_10;Person_12;Person_3;Person_4;Person_20;Person_13;Person_19;Person_1;Person_6;Person_18;Person_7;Person_17;Person_11;Person_5
7a3ce125-7890-4da3-8929-35e6bfd95fc2,Đồ dùng sinh hoạt chung,187000,Person_19,Person_5;Person_6;Person_2;Person_17;Person_11;Person_1;Person_12;Person_18;Person_16;Person_19;Person_10
d0b91785-32d6-4a0e-aadc-043f5601a977,Thiết bị nhỏ cho dự án,1353000,Person_3,Person_17;Person_7;Person_5;Person_6;Person_14;Person_9;Person_15;Person_12;Person_3;Person_20;Person_11
d1a49cd6-bfa3-4f31-8ad6-5338f7e0172f,Thiết bị nhỏ cho dự án,1008000,Person_17,Person_4;Person_1;Person_6;Person_7;Person_18;Person_14;Person_9;Person_8;Person_5;Person_16;Person_11;Person_12;Person_2;Person_10;Person_20;Person_13;Person_19;Person_3;Person_15;Person_17
663f9b4c-56d9-4903-afea-a644d97f4af6,Đồ ăn vặt cho nhóm,244000,Person_20,Person_11;Person_2;Person_10;Person_14;Person_15;Person_1;Person_16;Person_9;Person_8;Person_17;Person_19;Person_4;Person_12;Person_20;Person_6;Person_5
056de47f-b744-4e04-895f-ccbb2123ae26,Đồ ăn vặt cho nhóm,1509001,Person_2,Person_6;Person_16;Person_1;Person_2;Person_8;Person_17;Person_20;Person_11;Person_7;Person_19;Person_14;Person_10;Person_5
bc519c42-30af-4b94-8ee7-dfe48ac8583c,Tiền điện nước chia sẻ,1487993,Person_2,Person_20;Person_1;Person_4;Person_19;Person_5;Person_8;Person_15;Person_3;Person_14;Person_10;Person_9;Person_11;Person_18;Person_6;Person_12;Person_2;Person_13
78c3e1a0-cdc7-40f5-aca0-d885c590ab97,Tiệc cuối tuần,1471002,Person_8,Person_18;Person_13;Person_14;Person_1;Person_4;Person_8
3c6582d4-f0c7-47c6-8f6a-227fe83f87b8,Tiền điện nước chia sẻ,518004,Person_13,Person_16;Person_4;Person_7;Person_12;Person_13;Person_18;Person_19;Person_1;Person_9
8679af27-5af5-425f-9bb5-b012e7768f58,Thiết bị nhỏ cho dự án,355999,Person_12,Person_10;Person_14;Person_18;Person_2;Person_13;Person_12;Person_4
8b822737-7e09-492e-ac4a-e3e67689da57,Thực phẩm cho bữa tối chung,1913002,Person_6,Person_11;Person_9;Person_14;Person_5;Person_19;Person_16;Person_17;Person_12;Person_6;Person_7;Person_8;Person_15;Person_20
fe9f177f-efcb-4569-a7c5-01a38426a188,Cà phê nhóm,998002,Person_20,Person_14;Person_13;Person_2;Person_19;Person_20;Person_4;Person_16;Person_7;Person_10;Person_1;Person_11;Person_15;Person_17;Person_9;Person_18;Person_12;Person_6
41d55f17-de5f-42c9-9d29-925c437cbed1,Thiết bị nhỏ cho dự án,245999,Person_4,Person_13;Person_20;Person_8;Person_10;Person_17;Person_14;Person_19;Person_15;Person_11;Person_6;Person_4;Person_12;Person_16
f3a28355-834b-45d3-b281-f95e438e3c85,Tiệc cuối tuần,466995,Person_18,Person_19;Person_20;Person_1;Person_6;Person_16;Person_15;Person_10;Person_9;Person_13;Person_18;Person_4;Person_17;Person_3;Person_12;Person_2
21f4ae97-2b36-4ac7-8c99-8c9baacbe6ed,Tiệc cuối tuần,50000,Person_1,Person_17;Person_10;Person_18;Person_1;Person_11
e7fbcda3-bb4d-45cd-bfcb-397b886a5d37,Mua đồ dùng văn phòng,1598004,Person_5,Person_13;Person_20;Person_17;Person_3;Person_6;Person_19;Person_18;Person_4;Person_1;Person_14;Person_8;Person_11;Person_7;Person_5;Person_12;Person_16;Person_15;Person_10
d72d2b23-d888-46b5-90ec-cedeecda5601,Thiết bị nhỏ cho dự án,379000,Person_19,Person_3;Person_14;Person_9;Person_11;Person_19;Person_16;Person_4;Person_18
b4ce3ee0-dbfc-487a-8bbb-047340158d71,Đăng ký dịch vụ trực tuyến dùng chung,223002,Person_11,Person_18;Person_11;Person_5;Person_20;Person_16;Person_10
60b99f38-09c7-42c3-95a9-0682fbf3a6a2,Quà tặng chung,858004,Person_1,Person_19;Person_15;Person_3;Person_10;Person_14;Person_11;Person_16;Person_13;Person_6;Person_9;Person_12;Person_17;Person_1;Person_20
5fe5bc25-2afe-4377-82f4-f627b7e9c370,Quà tặng chung,528998,Person_3,Person_19;Person_12;Person_2;Person_4;Person_15;Person_16;Person_11;Person_14;Person_13;Person_7;Person_18;Person_17;Person_9;Person_3;Person_10;Person_8;Person_20;Person_5;Person_1
505fe6d0-ac6e-4406-8a6f-e2856189e897,Sách và tài liệu chung,742998,Person_20,Person_19;Person_13;Person_10;Person_11;Person_7;Person_20
d096c115-a78a-4711-ab50-b5bc35e2f7ae,Đồ dùng sinh hoạt chung,1230001,Person_5,Person_20;Person_2;Person_19;Person_11;Person_17;Person_9;Person_1;Person_4;Person_5;Person_7;Person_14;Person_8;Person_16;Person_15;Person_12;Person_18;Person_10
f3a0b4a5-a346-4028-83ef-d9febf96f60d,Thực phẩm cho bữa tối chung,1150996,Person_5,Person_15;Person_18;Person_1;Person_3;Person_16;Person_6;Person_12;Person_9;Person_5;Person_2;Person_11;Person_20;Person_10;Person_7
046f9a10-b39c-4390-8903-6014fcd0a6c3,Mua đồ dùng văn phòng,450000,Person_20,Person_7;Person_20
a24828ac-abf6-47a9-bee7-0b1e3dbfed3b,Vé xem phim,1308000,Person_5,Person_11;Person_12;Person_18;Person_14;Person_16;Person_4;Person_5;Person_7;Person_6;Person_17;Person_13;Person_19;Person_15;Person_8;Person_2;Person_9;Person_20;Person_10;Person_3;Person_1
